train_id,route_id,station_name,station_order,lat,lon,distance,train_type,station_name_normalized
REG_17452,1245,CASTELBOLOGNESE,5,44.325391,11.804174,1.93,regional,CASTELBOLOGNESE
REG_17452,1245,IMOLA,6,44.359418,11.718723,2.13,regional,IMOLA
REG_17452,1245,BOLOGNA C.LE,7,44.50626,11.342267,7.26,regional,BOLOGNA C.LE
REG_90239,1132,SUZZARA,1,44.994432,10.756138,4.53,regional,SUZZARA
REG_90239,1132,PEGOGNAGA,2,45.000462,10.854361,3.56,regional,PEGOGNAGA
REG_90239,1132,SAN BENEDETTO PO,3,45.036426,10.926925,2.7,regional,SAN BENEDETTO PO
REG_90239,1132,QUISTELLO,4,45.002323,10.982158,4.77,regional,QUISTELLO
REG_90239,1132,SCHIVENOGLIA,5,44.999735,11.071876,5.98,regional,SCHIVENOGLIA
REG_90239,1132,POGGIO RUSCO,6,44.981859,11.124627,7.82,regional,POGGIO RUSCO
REG_90239,1132,MAGNACAVALLO,7,45.002495,11.182704,6.02,regional,MAGNACAVALLO
REG_90239,1132,SERMIDE,8,44.996185,11.289328,13.58,regional,SERMIDE
REG_2815,1202,COLICO,1,46.138019,9.375222,6.93,regional,COLICO
REG_2815,1202,BELLANO TARTAVELLE TERME,2,46.039448,9.302776,9.65,regional,BELLANO TARTAVELLE TERME
REG_2815,1202,VARENNA ESINO,3,46.015,9.286405,13.77,regional,VARENNA ESINO
REG_2815,1202,MANDELLO DEL LARIO,4,45.915208,9.322061,6.98,regional,MANDELLO DEL LARIO
REG_2815,1202,LECCO,5,45.856471,9.393638,478.84,regional,LECCO
REG_2815,1202,MONZA,6,45.577789,9.273253,106.36,regional,MONZA
REG_2815,1202,MILANO CENTRALE,7,45.486347,9.204528,109.91,regional,MILANO CENTRALE
REG_10067,98,MI.P.GENOVA,1,45.453379,9.169303,5.56,regional,MI.P.GENOVA
REG_10067,98,MILANO S. CRISTOFORO,2,45.442404,9.130258,8.03,regional,MILANO S. CRISTOFORO
REG_10067,98,ALBAIRATE VERMEZZO,3,45.435845,9.132886,6.96,regional,ALBAIRATE VERMEZZO
REG_10067,98,ABBIATEGRASSO,4,45.400631,8.921305,12.04,regional,ABBIATEGRASSO
REG_10067,98,VIGEVANO,5,45.312712,8.861977,9.77,regional,VIGEVANO
REG_10067,98,PARONA LOMELLINA,6,45.280107,8.780315,6.07,regional,PARONA LOMELLINA
REG_10067,98,MORTARA,7,45.252171,8.731639,1.96,regional,MORTARA
REG_10067,98,OLEVANO,8,45.212119,8.71182,1.76,regional,OLEVANO
REG_10067,98,VALLE LOMELLINA,9,45.150588,8.685874,2.36,regional,VALLE LOMELLINA
REG_10067,98,SARTIRANA,10,45.111728,8.67012,16.93,regional,SARTIRANA
REG_10067,98,TORREBERETTI,11,45.060533,8.660431,6.53,regional,TORREBERETTI
REG_10067,98,VALENZA,12,45.023527,8.625808,5.72,regional,VALENZA
REG_10067,98,VALMADONNA,13,44.972588,8.610667,1.04,regional,VALMADONNA
REG_10067,98,ALESSANDRIA,14,44.909091,8.606498,7.37,regional,ALESSANDRIA
REG_5438,1089,PALERMO CENTRALE,1,38.109187,13.367515,2.67,regional,PALERMO CENTRALE
REG_5438,1089,BAGHERIA,2,38.089905,13.507215,4.07,regional,BAGHERIA
REG_5438,1089,TERMINI IMERESE,3,37.980132,13.703631,2.92,regional,TERMINI IMERESE
REG_5438,1089,CERDA,4,37.953964,13.78447,3.55,regional,CERDA
REG_5438,1089,MONTEMAGGIORE,5,37.859037,13.693193,5.91,regional,MONTEMAGGIORE
REG_5438,1089,ROCCAPALUMBA-ALIA,6,37.793751,13.673628,6.37,regional,ROCCAPALUMBA-ALIA
REG_5438,1089,CAMMARATA S.GIOVANNI GEMINI,7,37.653759,13.673791,3.06,regional,CAMMARATA S.GIOVANNI GEMINI
REG_5438,1089,ACQUAVIVA,8,37.570258,13.674927,3.56,regional,ACQUAVIVA
REG_5438,1089,CAMPOFRANCO,9,37.510105,13.686777,4.27,regional,CAMPOFRANCO
REG_5438,1089,ARAGONA CALDARE,10,37.381097,13.636837,6.02,regional,ARAGONA CALDARE
REG_5438,1089,AGRIGENTO BASSA,11,37.319148,13.588094,6.05,regional,AGRIGENTO BASSA
REG_5438,1089,AGRIGENTO CENTRALE,12,37.309051,13.584412,3.71,regional,AGRIGENTO CENTRALE
REG_2093,652,VOGHERA,1,44.9978,9.007942,4.66,regional,VOGHERA
REG_2093,652,STRADELLA,2,45.079465,9.300865,7.82,regional,STRADELLA
REG_2093,652,CASTEL S.GIOVANNI,3,45.063272,9.436856,18.03,regional,CASTEL S.GIOVANNI
REG_2093,652,PIACENZA,4,45.052238,9.70633,304.47,regional,PIACENZA
IC_1528,72,BOLOGNA C.LE,1,44.50626,11.342267,200.67,intercity,BOLOGNA C.LE
IC_1528,72,MODENA,2,44.654461,10.930373,24.96,intercity,MODENA
IC_1528,72,REGGIO EMILIA,3,44.697793,10.643093,21.24,intercity,REGGIO EMILIA
IC_1528,72,PARMA,4,44.810203,10.32837,46.6,intercity,PARMA
IC_1528,72,FIDENZA,5,44.86773,10.06339,209.48,intercity,FIDENZA
IC_1528,72,PIACENZA,6,45.052238,9.70633,99.35,intercity,PIACENZA
IC_1528,72,LODI,7,45.308966,9.497585,29.44,intercity,LODI
IC_1528,72,MILANO ROGOREDO,8,45.433866,9.2391,6.93,intercity,MILANO ROGOREDO
IC_1528,72,MILANO CENTRALE,9,45.486347,9.204528,5.79,intercity,MILANO CENTRALE
REG_4450,1011,LECCE,1,40.34566,18.165724,7.06,regional,LECCE
REG_4450,1011,BRINDISI,2,40.634339,17.938978,18.94,regional,BRINDISI
REG_4450,1011,BARI CENTRALE,3,41.11774,16.869601,3.08,regional,BARI CENTRALE
REG_16621,305,UDINE,1,46.055791,13.242003,21.21,regional,UDINE
REG_16621,305,PALMANOVA,2,45.906862,13.296461,20.09,regional,PALMANOVA
REG_16621,305,CERVIGNANO A.G.,3,45.823948,13.342866,17.29,regional,CERVIGNANO A.G.
REG_16621,305,TRIESTE AIRPORT,4,45.817482,13.485532,8.73,regional,TRIESTE AIRPORT
REG_16621,305,MONFALCONE,5,45.807683,13.542929,33.4,regional,MONFALCONE
REG_16621,305,TRIESTE CENTRALE,6,45.657456,13.771873,23.8,regional,TRIESTE CENTRALE
REG_12844,261,CAPISTRELLO,1,41.97051,13.399276,64.82,regional,CAPISTRELLO
REG_12844,261,AVEZZANO,2,42.039495,13.426446,14.6,regional,AVEZZANO
REG_18920,443,FAENZA,1,44.293594,11.883268,128.92,regional,FAENZA
REG_18920,443,BRISIGHELLA,2,44.220565,11.769757,2.64,regional,BRISIGHELLA
REG_18920,443,FOGNANO,3,44.203432,11.728112,232.32,regional,FOGNANO
REG_18920,443,S.CASSIANO,4,44.143684,11.687503,81.46,regional,S.CASSIANO
REG_18920,443,S.MARTINO IN GATTARA,5,44.113211,11.667077,42.71,regional,S.MARTINO IN GATTARA
REG_18920,443,MARRADI,6,44.07973,11.619174,67.5,regional,MARRADI
REG_18920,443,BIFORCO,7,44.068431,11.602243,0.7,regional,BIFORCO
REG_18920,443,CRESPINO DEL LAMONE,8,44.041927,11.548791,3.33,regional,CRESPINO DEL LAMONE
REG_18920,443,RONTA,9,44.009432,11.434125,0.81,regional,RONTA
REG_18920,443,BORGO S. LORENZO,10,43.959822,11.380422,3.94,regional,BORGO S. LORENZO
REG_18920,443,S.PIERO A SIEVE,11,43.958317,11.322742,5.98,regional,S.PIERO A SIEVE
REG_18920,443,VAGLIA,12,43.924442,11.284576,2.2,regional,VAGLIA
REG_18920,443,MONTORSOLI,13,43.881903,11.265484,2.62,regional,MONTORSOLI
REG_18920,443,FIESOLE CALDINE,14,43.833697,11.266047,2.7,regional,FIESOLE CALDINE
REG_18920,443,BINARIO S.MARCO VECCHIO,15,43.790336,11.267403,1.62,regional,BINARIO S.MARCO VECCHIO
REG_18920,443,FIRENZE S.M.N.,16,43.776893,11.247373,1.97,regional,FIRENZE S.M.N.
REG_26110,830,RIVAROLO,1,45.328607,7.726942,4.53,regional,RIVAROLO
REG_26110,830,FELETTO,2,45.303796,7.744222,7.26,regional,FELETTO
REG_26110,830,BOSCONERO,3,45.267642,7.762382,2.13,regional,BOSCONERO
REG_26110,830,S.BENIGNO,4,45.218692,7.783053,1.93,regional,S.BENIGNO
REG_26110,830,VOLPIANO,5,45.200716,7.779602,12.32,regional,VOLPIANO
REG_26110,830,SETTIMO,6,45.139834,7.769335,2.19,regional,SETTIMO
REG_26110,830,TORINO STURA,7,45.121932,7.713202,2.36,regional,TORINO STURA
REG_26110,830,TORINO REBAUDENGO FOSSATA,8,45.099785,7.686879,1.76,regional,TORINO REBAUDENGO FOSSATA
REG_26110,830,TORINO PORTA SUSA,9,45.075906,7.667673,4.53,regional,TORINO PORTA SUSA
REG_26110,830,TORINO LINGOTTO,10,45.0266,7.657469,7.26,regional,TORINO LINGOTTO
REG_26110,830,MONCALIERI,11,44.998187,7.678027,2.13,regional,MONCALIERI
REG_26110,830,TROFARELLO,12,44.980471,7.735206,1.93,regional,TROFARELLO
REG_26110,830,CHIERI,13,45.007008,7.827077,2,regional,CHIERI
REG_34272,938,CANDELA,1,41.151439,15.533163,2.14,regional,CANDELA
REG_34272,938,ASCOLI SATRIANO,2,41.219859,15.547828,0.35,regional,ASCOLI SATRIANO
REG_34272,938,ORDONA,3,41.315006,15.620567,3.38,regional,ORDONA
REG_34272,938,FOGGIA,4,41.466,15.555816,2.36,regional,FOGGIA
REG_10648,132,CREMONA,1,45.143215,10.017951,1.34,regional,CREMONA
REG_10648,132,OLMENETA,2,45.231099,10.03194,1.43,regional,OLMENETA
REG_10648,132,CASALBUTTANO,3,45.255398,9.962361,2.19,regional,CASALBUTTANO
REG_10648,132,SORESINA,4,45.283083,9.85664,2.36,regional,SORESINA
REG_10648,132,CASTELLEONE,5,45.301826,9.76779,1.76,regional,CASTELLEONE
REG_10648,132,CREMA,6,45.366864,9.694209,78.96,regional,CREMA
REG_10648,132,TREVIGLIO,7,45.515063,9.587919,70.32,regional,TREVIGLIO
REG_21063,656,ROMA TERMINI,1,41.900636,12.502026,28.68,regional,ROMA TERMINI
REG_21063,656,CAMPOLEONE,2,41.642396,12.648341,11.74,regional,CAMPOLEONE
REG_21063,656,CISTERNA DI LATINA,3,41.586511,12.827538,12.8,regional,CISTERNA DI LATINA
REG_21063,656,LATINA,4,41.538372,12.945888,62.28,regional,LATINA
REG_21063,656,SEZZE ROMANO,5,41.495542,13.038452,200.67,regional,SEZZE ROMANO
REG_21063,656,PRIVERNO FOSSANOVA,6,41.421853,13.186406,304.47,regional,PRIVERNO FOSSANOVA
REG_21063,656,MONTE S.BIAGIO,7,41.345967,13.347037,17.8,regional,MONTE S.BIAGIO
REG_21063,656,FONDI - SPERLONGA,8,41.337663,13.424893,24.96,regional,FONDI - SPERLONGA
REG_21063,656,ITRI,9,41.271328,13.545549,0.67,regional,ITRI
REG_21063,656,FORMIA-GAETA,10,41.258773,13.605996,1.35,regional,FORMIA-GAETA
REG_21063,656,MINTURNO,11,41.257621,13.720664,1.18,regional,MINTURNO
REG_21063,656,SESSA AURUNCA R.,12,41.1955,13.8761,1.19,regional,SESSA AURUNCA R.
REG_21063,656,VILLA LITERNO,13,41.004956,14.06753,1.35,regional,VILLA LITERNO
REG_21063,656,AVERSA,14,40.973323,14.218578,1.46,regional,AVERSA
REG_21063,656,NAPOLI CENTRALE,15,40.852933,14.272908,1.14,regional,NAPOLI CENTRALE
REG_10690,135,PAVIA,1,45.188843,9.144674,0.9,regional,PAVIA
REG_10690,135,CAVA CARBONARA,2,45.147055,9.071387,1.93,regional,CAVA CARBONARA
REG_10690,135,VILLANOVA D`ARDENGHI,3,45.156982,9.037176,2.6,regional,VILLANOVA D`ARDENGHI
REG_10690,135,GROPELLO CAIROLI,4,45.173101,8.991626,2.09,regional,GROPELLO CAIROLI
REG_10690,135,GARLASCO,5,45.198948,8.926829,6.01,regional,GARLASCO
REG_10690,135,TROMELLO,6,45.211988,8.872154,1.93,regional,TROMELLO
REG_10690,135,GAMBOLO`REMONDO`,7,45.23587,8.79757,11.61,regional,GAMBOLO`REMONDO`
REG_10690,135,MORTARA,8,45.252171,8.731639,1.76,regional,MORTARA
REG_10690,135,VERCELLI,9,45.329909,8.416028,2.36,regional,VERCELLI
REG_12839,1154,VITERBO PORTA FIORENTINA,1,42.425237,12.106204,2.14,regional,VITERBO PORTA FIORENTINA
REG_12839,1154,VITERBO PORTA ROMANA,2,42.411974,12.110482,1.85,regional,VITERBO PORTA ROMANA
REG_12839,1154,TRE CROCI,3,42.331525,12.086159,1.49,regional,TRE CROCI
REG_12839,1154,VETRALLA,4,42.304619,12.089137,2.17,regional,VETRALLA
REG_12839,1154,CAPRANICA,5,42.245195,12.157194,2.63,regional,CAPRANICA
REG_12839,1154,ORIOLO,6,42.166825,12.138499,1.52,regional,ORIOLO
REG_12839,1154,MANZIANA-CANALE MONTERANO,7,42.128246,12.134934,1.41,regional,MANZIANA-CANALE MONTERANO
REG_12839,1154,BRACCIANO,8,42.103667,12.173023,1.04,regional,BRACCIANO
REG_12839,1154,ANGUILLARA,9,42.068133,12.304978,1.84,regional,ANGUILLARA
REG_12839,1154,CESANO DI ROMA,10,42.061833,12.326669,1.87,regional,CESANO DI ROMA
REG_12839,1154,OLGIATA,11,42.01538,12.363864,21.21,regional,OLGIATA
REG_12839,1154,LA STORTA,12,42.001748,12.381254,37.07,regional,LA STORTA
REG_12839,1154,LA GIUSTINIANA,13,41.985243,12.403457,8.73,regional,LA GIUSTINIANA
REG_12839,1154,IPOGEO DEGLI OTTAVI,14,41.968391,12.409026,90.28,regional,IPOGEO DEGLI OTTAVI
REG_12839,1154,OTTAVIA,15,41.9604,12.41064,9.85,regional,OTTAVIA
REG_12839,1154,ROMA S.FILIPPO NERI,16,41.950262,12.412414,2.6,regional,ROMA S.FILIPPO NERI
REG_12839,1154,ROMA MONTE MARIO,17,41.939088,12.421732,1.93,regional,ROMA MONTE MARIO
REG_12839,1154,GEMELLI,18,41.927813,12.427797,0.9,regional,GEMELLI
REG_12839,1154,ROMA BALDUINA,19,41.919911,12.437431,1.14,regional,ROMA BALDUINA
REG_12839,1154,APPIANO,20,41.909342,12.43838,1.46,regional,APPIANO
REG_12839,1154,VALLE AURELIA,21,41.899356,12.447667,1.35,regional,VALLE AURELIA
REG_12839,1154,ROMA S.PIETRO,22,41.896143,12.454497,1.19,regional,ROMA S.PIETRO
REG_12839,1154,QUATTRO VENTI,23,41.880145,12.459731,1.18,regional,QUATTRO VENTI
REG_12839,1154,ROMA TRASTEVERE,24,41.872279,12.466162,1.35,regional,ROMA TRASTEVERE
REG_12839,1154,ROMA OSTIENSE,25,41.87265,12.483917,0.67,regional,ROMA OSTIENSE
REG_26508,837,TORINO REBAUDENGO FOSSATA,1,45.099785,7.686879,6.52,regional,TORINO REBAUDENGO FOSSATA
REG_26508,837,TORINO PORTA SUSA,2,45.075906,7.667673,18.76,regional,TORINO PORTA SUSA
REG_26508,837,TORINO LINGOTTO,3,45.0266,7.657469,2.82,regional,TORINO LINGOTTO
REG_34843,960,MACOMER,1,40.267899,8.772279,6.98,regional,MACOMER
REG_34843,960,BORORE,2,40.218992,8.809535,13.77,regional,BORORE
REG_34843,960,ABBASANTA,3,40.128801,8.817733,9.65,regional,ABBASANTA
REG_34843,960,ORISTANO,4,39.902033,8.603974,6.93,regional,ORISTANO
REG_34843,960,MARRUBIU TERRALBA ARBOREA,5,39.75293,8.641144,7.22,regional,MARRUBIU TERRALBA ARBOREA
REG_34843,960,URAS MOGORO,6,39.692629,8.696459,2.57,regional,URAS MOGORO
REG_34843,960,SAN GAVINO,7,39.546206,8.788017,1.91,regional,SAN GAVINO
REG_34843,960,SAMASSI SERRENTI,8,39.483075,8.899035,3.06,regional,SAMASSI SERRENTI
REG_34843,960,SERRAMANNA NURAMINIS,9,39.426123,8.916579,2.44,regional,SERRAMANNA NURAMINIS
REG_34843,960,VILLASOR,10,39.381451,8.935907,4.18,regional,VILLASOR
REG_34843,960,DECIMOMANNU,11,39.304593,8.965808,8.32,regional,DECIMOMANNU
REG_34843,960,ELMAS AEROPORTO,12,39.257361,9.063553,3.85,regional,ELMAS AEROPORTO
REG_34843,960,CAGLIARI,13,39.216078,9.107984,1.91,regional,CAGLIARI
REG_4174,997,SULMONA,1,42.060836,13.907156,1.37,regional,SULMONA
REG_4174,997,PRATOLA PELIGNA,2,42.102423,13.876349,4.74,regional,PRATOLA PELIGNA
REG_4174,997,POPOLI VITTORITO,3,42.172354,13.826152,2.82,regional,POPOLI VITTORITO
REG_4174,997,BUSSI,4,42.194154,13.849075,3.28,regional,BUSSI
REG_4174,997,TORRE DEI PASSERI,5,42.244022,13.937525,2.45,regional,TORRE DEI PASSERI
REG_4174,997,SCAFA S.VALENTINO CARAMANICO T,6,42.26717,13.99909,3.06,regional,SCAFA S.VALENTINO CARAMANICO T
REG_4174,997,ALANNO,7,42.287185,14.019595,3.56,regional,ALANNO
REG_4174,997,MANOPPELLO,8,42.305848,14.061057,4.27,regional,MANOPPELLO
REG_4174,997,CHIETI,9,42.356905,14.13815,3.03,regional,CHIETI
REG_4174,997,CHIETI-MAD.D.P.,10,42.373571,14.14256,3.33,regional,CHIETI-MAD.D.P.
REG_4174,997,PESCARA S. MARCO,11,42.44613,14.208981,6.05,regional,PESCARA S. MARCO
REG_4174,997,PESCARA PORTA NUOVA,12,42.458072,14.211663,8.23,regional,PESCARA PORTA NUOVA
REG_4174,997,PESCARA,13,42.467789,14.205066,7.47,regional,PESCARA
FR_8830,30,BARI CENTRALE,1,41.11774,16.869601,6.54,high_speed,BARI CENTRALE
FR_8830,30,BARLETTA,2,41.315227,16.278867,6.07,high_speed,BARLETTA
FR_8830,30,FOGGIA,3,41.466,15.555816,1.96,high_speed,FOGGIA
FR_8830,30,TERMOLI,4,42.000623,14.992805,2.57,high_speed,TERMOLI
FR_8830,30,PESCARA,5,42.467789,14.205066,5.68,high_speed,PESCARA
FR_8830,30,S.BENEDETTO DEL TRONTO,6,42.954386,13.882297,24.55,high_speed,S.BENEDETTO DEL TRONTO
FR_8830,30,ANCONA,7,43.607734,13.497665,32.91,high_speed,ANCONA
FR_8830,30,PESARO,8,43.906014,12.904848,9.75,high_speed,PESARO
FR_8830,30,RICCIONE,9,43.999218,12.658549,9.4,high_speed,RICCIONE
FR_8830,30,RIMINI,10,44.064176,12.574093,6.01,high_speed,RIMINI
FR_8830,30,BOLOGNA C.LE,11,44.50626,11.342267,4.83,high_speed,BOLOGNA C.LE
FR_8830,30,MODENA,12,44.654461,10.930373,3.64,high_speed,MODENA
FR_8830,30,REGGIO EMILIA,13,44.697793,10.643093,4.71,high_speed,REGGIO EMILIA
FR_8830,30,PARMA,14,44.810203,10.32837,3.3,high_speed,PARMA
FR_8830,30,MILANO CENTRALE,15,45.486347,9.204528,3.4,high_speed,MILANO CENTRALE
REG_812,1123,SARONNO,1,45.625309,9.030839,3.77,regional,SARONNO
REG_812,1123,SARONNO SUD,2,45.612571,9.046578,3.58,regional,SARONNO SUD
REG_812,1123,CARONNO - PERTUSELLA,3,45.59822,9.058315,2.72,regional,CARONNO - PERTUSELLA
REG_812,1123,CESATE,4,45.590892,9.066666,3.76,regional,CESATE
REG_812,1123,GARBAGNATE M.SE,5,45.581936,9.079528,4.26,regional,GARBAGNATE M.SE
REG_812,1123,GARBAGNATE PARCO GROANE,6,45.57119,9.091666,2.51,regional,GARBAGNATE PARCO GROANE
REG_812,1123,BOLLATE NORD,7,45.552728,9.11283,3.87,regional,BOLLATE NORD
REG_812,1123,BOLLATE CENTRO,8,45.545671,9.138675,2.85,regional,BOLLATE CENTRO
REG_812,1123,NOVATE M.SE,9,45.532988,9.132368,16.1,regional,NOVATE M.SE
REG_812,1123,M.N. QUARTO OGGIARO,10,45.519218,9.145643,7.47,regional,M.N. QUARTO OGGIARO
REG_812,1123,MILANO BOVISA,11,45.502546,9.15928,6.54,regional,MILANO BOVISA
REG_812,1123,MILANO NORD DOMODOSSOLA,12,45.48147,9.162633,6.07,regional,MILANO NORD DOMODOSSOLA
REG_812,1123,M N CADORNA,13,45.468504,9.175539,1.96,regional,M N CADORNA
IC_581,83,FIRENZE S.M.N.,1,43.776893,11.247373,1.76,intercity,FIRENZE S.M.N.
IC_581,83,FIRENZE CAMPO MARTE,2,43.776856,11.27702,2.36,intercity,FIRENZE CAMPO MARTE
IC_581,83,AREZZO,3,43.461725,11.874189,16.93,intercity,AREZZO
IC_581,83,TERONTOLA CORTONA,4,43.210263,12.007906,21.42,intercity,TERONTOLA CORTONA
IC_581,83,CHIUSI C.T.,5,43.002466,11.957893,1.96,intercity,CHIUSI C.T.
IC_581,83,ORVIETO,6,42.723379,12.127412,6.07,intercity,ORVIETO
IC_581,83,ROMA TERMINI,7,41.900636,12.502026,6.54,intercity,ROMA TERMINI
REG_10692,136,PAVIA,1,45.188843,9.144674,7.47,regional,PAVIA
REG_10692,136,CAVA CARBONARA,2,45.147055,9.071387,4.66,regional,CAVA CARBONARA
REG_10692,136,VILLANOVA D`ARDENGHI,3,45.156982,9.037176,3.71,regional,VILLANOVA D`ARDENGHI
REG_10692,136,GROPELLO CAIROLI,4,45.173101,8.991626,6.05,regional,GROPELLO CAIROLI
REG_10692,136,GARLASCO,5,45.198948,8.926829,3.33,regional,GARLASCO
REG_10692,136,TROMELLO,6,45.211988,8.872154,3.03,regional,TROMELLO
REG_10692,136,GAMBOLO`REMONDO`,7,45.23587,8.79757,4.27,regional,GAMBOLO`REMONDO`
REG_10692,136,MORTARA,8,45.252171,8.731639,3.56,regional,MORTARA
REG_2816,1184,MILANO CENTRALE,1,45.486347,9.204528,3.06,regional,MILANO CENTRALE
REG_2816,1184,MONZA,2,45.577789,9.273253,2.45,regional,MONZA
REG_2816,1184,LECCO,3,45.856471,9.393638,3.28,regional,LECCO
REG_2816,1184,MANDELLO DEL LARIO,4,45.915208,9.322061,2.82,regional,MANDELLO DEL LARIO
REG_2816,1184,VARENNA ESINO,5,46.015,9.286405,4.74,regional,VARENNA ESINO
REG_2816,1184,BELLANO TARTAVELLE TERME,6,46.039448,9.302776,1.37,regional,BELLANO TARTAVELLE TERME
REG_2816,1184,COLICO,7,46.138019,9.375222,1.91,regional,COLICO
REG_19731,533,TERNI,1,42.570768,12.651091,3.85,regional,TERNI
REG_19731,533,MARMORE,2,42.547499,12.715224,8.32,regional,MARMORE
REG_19731,533,LABRO MOGGIO,3,42.506131,12.746224,4.18,regional,LABRO MOGGIO
REG_19731,533,GRECCIO,4,42.462872,12.777009,2.44,regional,GRECCIO
REG_19731,533,CONTIGLIANO,5,42.412072,12.779144,3.06,regional,CONTIGLIANO
REG_19731,533,RIETI,6,42.405918,12.862596,1.91,regional,RIETI
REG_19731,533,CITTADUCALE,7,42.387764,12.94269,2.57,regional,CITTADUCALE
REG_19731,533,SORGENTI DEL PESCHIERA,8,42.36428,12.996973,7.22,regional,SORGENTI DEL PESCHIERA
REG_19731,533,CASTEL S.ANGELO,9,42.379666,13.017612,115.82,regional,CASTEL S.ANGELO
REG_19731,533,CANETRA,10,42.391578,13.029159,42.67,regional,CANETRA
REG_19731,533,ANTRODOCO BORGO VELINO,11,42.415393,13.076193,3.56,regional,ANTRODOCO BORGO VELINO
REG_19731,533,ANTRODOCO CENTRO,12,42.409844,13.07096,4.27,regional,ANTRODOCO CENTRO
REG_23053,761,MONTEBELLUNA,1,45.776434,12.054,3.03,regional,MONTEBELLUNA
REG_23053,761,CASTELFRANCO VENETO,2,45.666439,11.934315,3.33,regional,CASTELFRANCO VENETO
REG_23053,761,PADOVA,3,45.417846,11.880794,6.05,regional,PADOVA
REG_16951,318,LEGNAGO,1,45.189034,11.304724,8.23,regional,LEGNAGO
REG_16951,318,BOSCHI S.ANNA,2,45.217328,11.362302,7.47,regional,BOSCHI S.ANNA
REG_16951,318,BEVILACQUA,3,45.230145,11.398643,6.54,regional,BEVILACQUA
REG_16951,318,MONTAGNANA,4,45.228238,11.459873,6.07,regional,MONTAGNANA
REG_16951,318,SALETTO,5,45.22274,11.535093,1.96,regional,SALETTO
REG_16951,318,OSPEDALETTO EUGANEO,6,45.221706,11.606553,23.26,regional,OSPEDALETTO EUGANEO
REG_16951,318,ESTE,7,45.220954,11.662931,18.28,regional,ESTE
REG_16951,318,MONSELICE,8,45.246116,11.74789,46.6,regional,MONSELICE
REG_16951,318,BATTAGLIA TERME,9,45.291475,11.77838,11.74,regional,BATTAGLIA TERME
REG_16951,318,TERME EUGANEE-ABANO-MONTEGR.,10,45.32744,11.79604,12.8,regional,TERME EUGANEE-ABANO-MONTEGR.
REG_16951,318,ABANO TERME,11,45.355199,11.811533,46.6,regional,ABANO TERME
REG_16951,318,PADOVA,12,45.417846,11.880794,232.32,regional,PADOVA
REG_18553,414,PISA CENTRALE,1,43.70794,10.398183,81.46,regional,PISA CENTRALE
REG_18553,414,PISA SAN ROSSORE,2,43.723702,10.387363,59.79,regional,PISA SAN ROSSORE
REG_18553,414,S.GIULIANO TERME,3,43.764895,10.436892,136.45,regional,S.GIULIANO TERME
REG_18553,414,RIGOLI,4,43.789681,10.419663,6.43,regional,RIGOLI
REG_18553,414,RIPAFRATTA,5,43.821711,10.415733,1.76,regional,RIPAFRATTA
REG_18553,414,LUCCA,6,43.837186,10.506069,2.36,regional,LUCCA
REG_10318,117,LECCO,1,45.856471,9.393638,2.19,regional,LECCO
REG_10318,117,ABBADIA LARIANA,2,45.895864,9.335175,12.32,regional,ABBADIA LARIANA
REG_10318,117,MANDELLO DEL LARIO,3,45.915208,9.322061,1.93,regional,MANDELLO DEL LARIO
REG_10318,117,OLCIO,4,45.938011,9.313898,2.13,regional,OLCIO
REG_10318,117,LIERNA,5,45.960973,9.303071,7.26,regional,LIERNA
REG_10318,117,FIUMELATTE,6,45.999017,9.292857,4.53,regional,FIUMELATTE
REG_10318,117,VARENNA ESINO,7,46.015,9.286405,1.97,regional,VARENNA ESINO
REG_10318,117,BELLANO TARTAVELLE TERME,8,46.039448,9.302776,1.62,regional,BELLANO TARTAVELLE TERME
REG_10318,117,DERVIO,9,46.077709,9.30596,2.7,regional,DERVIO
REG_10318,117,DORIO,10,46.102756,9.319063,2.62,regional,DORIO
REG_10318,117,PIONA,11,46.124696,9.350759,2.2,regional,PIONA
REG_10318,117,COLICO,12,46.138019,9.375222,5.98,regional,COLICO
REG_10318,117,DELEBIO,13,46.13865,9.461168,3.94,regional,DELEBIO
REG_10318,117,COSIO TRAONA,14,46.135564,9.525498,4.06,regional,COSIO TRAONA
REG_10318,117,MORBEGNO,15,46.136663,9.568646,0.7,regional,MORBEGNO
ICN_757,70,TORINO P.NUOVA,1,45.060969,7.67747,23.11,other,TORINO P.NUOVA
ICN_757,70,TORINO LINGOTTO,2,45.0266,7.657469,15.03,other,TORINO LINGOTTO
ICN_757,70,ASTI,3,44.89479,8.208112,78.96,other,ASTI
ICN_757,70,ALESSANDRIA,4,44.909091,8.606498,68.61,other,ALESSANDRIA
ICN_757,70,TORTONA,5,44.900126,8.861777,31.46,other,TORTONA
ICN_757,70,VOGHERA,6,44.9978,9.007942,20.21,other,VOGHERA
ICN_757,70,PIACENZA,7,45.052238,9.70633,8.55,other,PIACENZA
ICN_757,70,BOLOGNA C.LE,8,44.50626,11.342267,2.2,other,BOLOGNA C.LE
ICN_757,70,RIMINI,9,44.064176,12.574093,4.82,other,RIMINI
ICN_757,70,PESARO,10,43.906014,12.904848,8.73,other,PESARO
ICN_757,70,ANCONA,11,43.607734,13.497665,37.07,other,ANCONA
ICN_757,70,PESCARA,12,42.467789,14.205066,15.84,other,PESCARA
ICN_757,70,TERMOLI,13,42.000623,14.992805,17.8,other,TERMOLI
